list, Map1
לַמַחֲנֶה, lamaħaneh
אֶת־הַקְרָשִׁים, 'et־haqrašiym
עַל־מֹשֶׁה, ɣal־mošeh
הַסְנֶה, hasneh
פַּעֲמֹן, paɣamon
וְהִקְטַרְתָ, whiqṭarta
וְהַקְטֹרֶת, whaqṭoret
הָאֲדָמָה, ha'adamah
אֶת־הַדָם, 'et־hadam
וְאֶת־בִּגְדֵי, w'et־bigdey
חַג, ħag
תִתֵן, titen
עָלֵינוּ, ɣaleyn
מֵרָחֹק, meraħoq
וְאֶל־אַהֲרֹן, w'el־'aharon
בַּמַחֲנֶה, bamaħaneh
וַיַעֲמֹד, wayaɣamod
עַל־הַמִשְׁכָּן, ɣal־hamiškan
תְרוּמַת, trmat
אֶת־לִבּוֹֹ, 'et־libwo
אַבְנֵי, 'avney
לִהְיֹת, lihyot
מַחַשָׁבֹת, maħašavot
מַחֲשָׁבֹת, maħašavot
מַחֲשָׁבֶת, maħašavet
יִצְחָק, yiṣħaq
מִצִדָה, miṣidah
וְהִלְבַּשְׁתָ, whilbašta
תְרוּמָה, trmah
תְרוּמָה, trmah
עַל־פִּי, ɣal־piy
הַמְעִיל, hamɣiyl
בַּיְאֹר, bay'or
הָאִשָׁה, ha'išah
קַח, qaħ
יַעֲשׂוּ, yaɣaS
מֵאַרְצוֹֹ, me'arṣwo
בָּאָדָם, ba'adam
וְנָשָׂא, wnaSa'
מַלְאָךְ, mal'ax
מַלְאַךְ, mal'ax
הָאַיִל, ha'ayil
הָאָיִל, ha'ayil
זָבַת, zavat
אֶת־הָאֱלֹהִים, 'et־ha'elohiym
אֲנָשִׁים, 'anašiym
רָאשֵׁיהֶם, ra'šeyhem
וַיָסַר, wayasar
וְיָסֵר, wyaser
בַּקָנֶה, baqaneh
בְּקָנֶה, bqaneh
הַחַרְטֻמִים, haħarṭumiym
הַחֲרְטֻמִים, haħarṭumiym
קַלְעֵי, qalɣey
סוּס, ss
אֵילִם, 'eylim
וּמִזֶה, mizeh
בֵּית, beyt
בַּיִת, bayit
נָדָב, nadav
נָדַב, nadav
יוֹֹמָם, ywomam
בְצַלְאֵל, vṣal'el
בְּצַלְאֵל, bṣal'el
אַעֲלֶה, 'aɣaleh
אֶעֱלֶה, 'eɣeleh
חָרָשׁ, ħaraš
חָרַשׁ, ħaraš
חֵרֵשׁ, ħereš
עִוֵּר, ɣier
עוֹֹר, ɣwor
וְהַחִוִּי, whaħiiy
הַפָּרֹכֶת, haparoxet
שְׁמֹנָה, šmonah
שְׁמֹנֶה, šmoneh
וּדְבָשׁ, dvaš
לִשְׁתֵי, lištey
לְשֵׁשֶׁת, lšešet
עַל־הָאָרֹן, ɣal־ha'aron
בַיַבָּשָׁה, vayabašah
בַּיַבָּשָׁה, bayabašah
שְׁמוֹֹ, šmwo
אֲשַׁלֵחַ, 'ašaleħa
אֲשַׁלַח, 'ašalaħ
וּבְעַמֶךָ, vɣamexa
וּבְעַמְךָ, vɣamxa
תַחַת־הַקֶרֶשׁ, taħat־haqereš
וַיַךְ, wayax
עַל־הַלֻחֹת, ɣal־haluħot
מִשְׁנֵי, mišney
וְכֵן, wxen
אַרְבֶּה, 'arbeh
וַיִבֶן, wayiven
מַחֲנֵה, maħaneh
הַיֹצְאִים, hayoṣ'iym
בְּעֵינֶיךָ, bɣeyneyxa
אֵל, 'el
אֶל, 'el
אַבְרָהָם, 'avraham
עָלֶיךָ, ɣaleyxa
חֹתְנוֹֹ, ħotnwo
אַדְנֵי־כָסֶף, 'adney־xasef
אַדְנֵי־כֶסֶף, 'adney־xesef
עַל־שׁוּלֵי, ɣal־šley
יָבֹא, yavo'
מִשְׁפְּחֹת, mišpħot
שְׁלָחַנִי, šlaħaniy
עַל־שְׂפַת, ɣal־Sfat
חֹבְרֹת, ħovrot
בֵּיתָה, beytah
בֵּיתָה, beytah
בָּיְתָה, baytah
הַכְּנַעֲנִי, haknaɣaniy
אֶת־הַכַּפֹּרֶת, 'et־hakaporet
מִן־הָאָרֶץ, min־ha'areṣ
וּפְרָחֶיהָ, fraħeyha
אֶת־הַיֶלֶד, 'et־hayeled
אֶת־הַיָלֶד, 'et־hayaled
רֵעֶךָ, reɣexa
עַל־צַלְעוֹֹ, ɣal־ṣalɣwo
מִקְנֶה, miqneh
מִקְנֵה, miqneh
עַל־הַשָׁמַיִם, ɣal־hašamayim
עַל־הַשָׁמָיִם, ɣal־hašamayim
תֵימָנָה, teymanah
תֵימָנָה, teymanah
פָּרֹכֶת, paroxet
פָרֹכֶת, faroxet
הָעַמֻדִים, haɣamudiym
קְנֵי, qney
וַיִקְחוּ, wayiqħ
וְיִקְחוּ, wyiqħ
אֲשֶׁר־דִבֶּר, 'ašer־diber
וּנְחֹשֶׁת, nħošet
בַדֶרֶךְ, vaderex
בַּדֶרֶךְ, baderex
בַּדָרֶךְ, badarex
אֶל־אָחִיו, 'el־'aħiyw
אֶל־אֶחָיו, 'el־'eħayw
וִידַעְתֶם, wiydaɣtem
אֶל־כָּל־עֲדַת, 'el־kal־ɣadat
סַמִים, samiym
כָּל־אִישׁ, kal־'iyš
קְחוּ, qħ
שַׁלֵם, šalem
וְאַתֶם, w'atem
הָעֲבֹדָה, haɣavodah
וּבַחֲרֹשֶׁת, vaħarošet
עֲוֺן, ɣawon
עָוֺן, ɣawon
אֶת־הַחֹשֶׁן, 'et־haħošen
אֶת־יָדְךָ, 'et־yadxa
וַיִתְנוּ, wayitn
תֹאכַל, to'xal
, 
וְיָדְעוּ, wyadɣ
וְאֶת־בַּדָיו, w'et־badayw
יִהְיֶה־לוֹֹ, yihyeh־lwo
וַיַחֲנוּ, wayaħan
וְיַחֲנוּ, wyaħan
בְּקִרְבּוֹֹ, bqirbwo
בְקִרְבּוֹֹ, vqirbwo
יָרַד, yarad
יֵרֵד, yered
יַעֲלוּ, yaɣal
בְּבֹאוֹֹ, bvo'wo
מַסֵכָה, masexah
הַמִזְבֵּחָה, hamizbeħah
קְצוֹֹתָיו, qṣwotayw
פְּעָמִים, pɣamiym
עֵץ, ɣeṣ
רַגְלָיו, raglayw
וּמִלֵאתָ, mile'ta
קַנָא, qana'
חֹתָם, ħotam
כָּפוּל, kafl
וּבְתוֹֹךְ, vtwox
תִשְׁבֹּת, tišbot
וּכְלֵי, xley
אַרְבָּעִים, 'arbaɣiym
בֶּן־אֲחִיסָמָךְ, ben־'aħiysamax
בְּלִבּוֹֹ, blibwo
בַּדֵי, badey
בַדֵי, vadey
וְחִבַּרְתָ, wħibarta
בְּיוֹֹמוֹֹ, bywomwo
וַתִקַח, watiqaħ
בַּשָׁמַיִם, bašamayim
בְּשָׂמִים, bSamiym
לְמוֹֹקֵשׁ, lmwoqeš
אֶת־מַטְךָ, 'et־maṭxa
בֶּן־אוּרִי, ben־'riy
וְשָׁלַחְתִי, wšalaħtiy
יֵלֵךְ, yelex
הָאֹת, ha'ot
שַׁבָּתוֹֹן, šabatwon
יוֹֹצֵא, ywoṣe'
הַמְזוּזֹת, hamzzot
שֶׂה, Seh
לַמְיַלְדֹת, lamyaldot
הִשָׁמֶר, hišamer
בְּרִכְבּוֹֹ, brixbwo
כָּל־הַנֹגֵעַ, kal־hanogeɣa
כָּל־בְּנֵי, kal־bney
וַיַסַע, wayasaɣ
וַיִסַע, wayisaɣ
אֶת־מַטֵהוּ, 'et־maṭeh
שֶׁבַע, ševaɣ
לְפֶתַח, lfetaħ
עַד־הַבֹּקֶר, ɣad־haboqer
רָמָה, ramah
אֶת־הָעֵגֶל, 'et־haɣegel
וְאֶת־הַמְנֹרָה, w'et־hamnorah
הַגַנָב, haganav
מְעַט, mɣaṭ
הַפָּר, hapar
אִתִי, 'itiy
אֹתִי, 'otiy
חַטָאת, ħaṭa't
חַטַאת, ħaṭa't
דְבַר־יוֹֹם, dvar־ywom
הַתְנוּפָה, hatnfah
עַל־הַר, ɣal־har
וְאִשָׁה, w'išah
וְאָכְלוּ, w'axl
תַמִים, tamiym
תָמִים, tamiym
לְמַטֵה־דָן, lmaṭeh־dan
הַיְמָנִית, haymaniyt
בֶחָרֶב, veħarev
בְּחֹרֵב, bħorev
בֶּחָרֶב, beħarev
וַיַגֵד, wayaged
וַיֻגַד, wayugad
עַל־הַפְּקֻדִים, ɣal־hapqudiym
צִוִּיתִךָ, ṣiiytixa
הָאֹהֱלָה, ha'ohelah
כְנָעַן, xnaɣan
כְּנָעַן, knaɣan
אֹהֶל־מוֹֹעֵד, 'ohel־mwoɣed
שֶׁקֶל, šeqel
שָׁקֶל, šaqel
נַעֲשֶׂה, naɣaSeh
בַּת־פַּרְעֹה, bat־parɣoh
הַשְׂרָד, haSrad
הַשִׁשִׁי, hašišiy
וְנִכְרְתָה, wnixrtah
הַמָסָךְ, hamasax
יֹשְׁבֵי, yošvey
מִלֻאִים, milu'iym
מַה־זֹאת, mah־zo't
חֲצִי, ħaṣiy
רֶכֶב, rexev
חַטָאתָם, ħaṭa'tam
חֲטָאתֶם, ħaṭa'tem
עַל־הָעָם, ɣal־haɣam
בְּיַד־מֹשֶׁה, byad־mošeh
בְּקֹלִי, bqoliy
דָמִים, damiym
לַמָאוֹֹר, lama'wor
לְמָאוֹֹר, lma'wor
מִן־הַמְנֹרָה, min־hamnorah
אֶת־בַּדָיו, 'et־badayw
רֹאשׁ, ro'š
הַפָּסַח, hapasaħ
זֹאת, zo't
וְאַחֲרֵי־כֵן, w'aħarey־xen
הִצִיל, hiṣiyl
נֹגֵף, nogef
נֶגֶף, negef
שִׁמְעוֹֹן, šimɣwon
לִשְׁתֹת, lištot
בְּחֹזֶק, bħozeq
אֶת־הַפָּרֹכֶת, 'et־haparoxet
חַיֵי, ħayey
וְאֶת־מִכְבַּר, w'et־mixbar
יְשַׁלַח, yšalaħ
עַל־פְּנֵי, ɣal־pney
מִדְבַּר, midbar
מִדַבֵּר, midaber
וַיְצַו, wayṣaw
כְּתֻבִים, ktuviym
אֲשֶׁר־שָׂם, 'ašer־Sam
אֲשֶׁר־שָׁם, 'ašer־šam
עֲבָדִים, ɣavadiym
לְבָתִים, lvatiym
עַל־מִצְרַיִם, ɣal־miṣrayim
עַל־מִצְרָיִם, ɣal־miṣrayim
לְאַבְרָהָם, l'avraham
מִמְךָ, mimxa
אֶל־הַמִזְבֵּחַ, 'el־hamizbeħa
אֶת־אֶרֶץ, 'et־'ereṣ
תַחְתָיו, taħtayw
תַחְתָיו, taħtayw
הַפֶּתַח, hapetaħ
וַיַכְבֵּד, wayaxbed
וַיִכְבַּד, wayixbad
וַיַעֲלוּ, wayaɣal
וַתְהִי, wathiy
עַל־שְׁמֹת, ɣal־šmot
קֹלֹת, qolot
וְשָׁחַטְתָ, wšaħaṭta
וְאִישׁ, w'iyš
הַקְרָשִׁים, haqrašiym
עַל־רֹאשׁוֹֹ, ɣal־ro'šwo
וְאֶת־הַחֵלֶב, w'et־haħelev
וְדִבֶּר, wdiber
הֵן, hen
בָּאוּ, ba'
זֶבַח, zevaħ
זֹבֵחַ, zoveħa
עֶרֶב, ɣerev
עָרֹב, ɣarov
עַל־הַחֹשֶׁן, ɣal־haħošen
אֶל־רֵעֵהוּ, 'el־reɣeh
בְּקֹלוֹֹ, bqolwo
וַיָמָת, wayamat
בְּעַמוּד, bɣamd
וְרָחַצְתָ, wraħaṣta
בַּשֶׁמֶן, bašemen
בְּשֶׁמֶן, bšemen
בַּשָׁמֶן, bašamen
גֵר, ger
עֲמָלֵק, ɣamaleq
לְבַדוֹֹ, lvadwo
עַמְרָם, ɣamram
לְדָם, ldam
נֹשֵׂא, noSe'
נָשָׂא, naSa'
אֹרֵג, 'oreg
וְהוֹֹצֵאתִי, whwoṣe'tiy
אֶת־אֹהֶל, 'et־'ohel
וְהַבָּרָד, whabarad
עַל־הַמִצְנָפֶת, ɣal־hamiṣnafet
עַל־הַמִצְנֶפֶת, ɣal־hamiṣnefet
כָּל־הָעֹשֶׂה, kal־haɣoSeh
וְהָעָם, whaɣam
לִרְאוֹֹת, lir'wot
לֵרָאוֹֹת, lera'wot
וְעַבְדוֹֹ, wɣavdwo
וְעִבְדוּ, wɣivd
וַעֲבָדוֹֹ, waɣavadwo
וְיָצַקְתָ, wyaṣaqta
לָה, lah
מִן־הַיְאֹר, min־hay'or
רָב, rav
רַב, rav
נָפֶשׁ, nafeš
נֶפֶשׁ, nefeš
וְאָכַל, w'axal
נֵלֵךְ, nelex
נֵלְכָה, nelxah
נֵלֲכָה, nelaxah
וְכָל־הָעָם, wxal־haɣam
בְּעֶצֶם, bɣeṣem
וְלִקְטֹרֶת, wliqṭoret
לֹא־הָיָה, lo'־hayah
בְּבֹאָם, bvo'am
הָעִבְרִיֹת, haɣivriyot
הוֹֹצִיא, hwoṣiy'
וְיֹאכַל, wyo'xal
וַיֹאכַל, wayo'xal
וְאֶת־מִזְבַּח, w'et־mizbaħ
עֲשֶׂרֶת, ɣaSeret
עֲשָׂרֹת, ɣaSarot
לִפְנֵיהֶם, lifneyhem
כְּלֵי־כֶסֶף, kley־xesef
הַמָאוֹֹר, hama'wor
חַטָאתִי, ħaṭa'tiy
חָטָאתִי, ħaṭa'tiy
לִקְטוּ, liqṭ
לָקָטוּ, laqaṭ
לָקְטוּ, laqṭ
לִבָּן, liban
לָבָן, lavan
לְבֵן, lven
אֶת־חֵן, 'et־ħen
וְנִצַבְתָ, wniṣavta
הַשָׁנָה, hašanah
עַמוּדֵי, ɣamdey
עֹלַת, ɣolat
עֹלֹת, ɣolot
יִשָׁמַע, yišamaɣ
יִשְׁמַע, yišmaɣ
חוֹֹתָם, ħwotam
שָׁמַעְתִי, šamaɣtiy
חֲטָאָה, ħaṭa'ah
אֶת־הֶחָצֵר, 'et־heħaṣer
אִם־מָאֵן, 'im־ma'en
הֶעָרֹב, heɣarov
וַיַשְׁקְ, wayašq
וּשְׁבַע, švaɣ
וְרָחֲצוּ, wraħaṣ
תֹאמַר, to'mar
מִצְרָיְמָה, miṣraymah
מִצְרַיְמָה, miṣraymah
בְּשַׂר, bSar
בָשָׂר, vaSar
בָּשָׂר, baSar
שְׂאֹר, S'or
שְׂאֹר, S'or
אֲשֶׁר־בַּיְאֹר, 'ašer־bay'or
הָעֵדוּת, haɣedt
אֲשֶׁר־שַׂמְתִי, 'ašer־Samtiy
עֲבֹת, ɣavot
תִשָׂא, tiSa'
מַחֲצִית, maħaṣiyt
מָרִים, mariym
מִרְיָם, miryam
כְּמַעֲשֵׂה, kmaɣaSeh
לְהוֹֹצִיא, lhwoṣiy'
לַיוֹֹם, laywom
בְּפַרְעֹה, bfarɣoh
כָּל־מְלָאכָה, kal־mla'xah
כָל־מְלָאכָה, xal־mla'xah
בֵּין־אֹהֶל, beyn־'ohel
אֶת־הַשַׁבָּת, 'et־hašabat
גָדוֹֹל, gadwol
אֶת־חֲמֵשׁ, 'et־ħameš
נָדְבָה, nadvah
נְדָבָה, ndavah
לָשַׁעַר, lašaɣar
לְשַׁעַר, lšaɣar
לְחֵשֶׁב, lħešev
לַחְשֹׁב, laħšov
כֻּלָה, kulah
כָּלָה, kalah
בְּעָלָיו, bɣalayw
עַל־פָּנָיו, ɣal־panayw
תַעֲבֹד, taɣavod
תַעֲבֹד, taɣavod
מִזִקְנֵי, miziqney
הַעְתִירוּ, haɣtiyr
יְמִינְךָ, ymiynxa
אֶת־הַיָם, 'et־hayam
שְׁמוֹֹת, šmwot
הַשָׁמַיִם, hašamayim
הַשָׁמָיִם, hašamayim
פֶסַח, fesaħ
פֶּסַח, pesaħ
פָּסַח, pasaħ
לִשְׁמֹר, lišmor
בַּעֲמָלֵק, baɣamaleq
רְאוּ, r'
לִשְׁתוֹֹת, lištwot
מַכֵּה, makeh
מַכֶּה, makeh
וְלַחֹשֶׁן, wlaħošen
אֶת־עֵין, 'et־ɣeyn
וְאַרְבַּע, w'arbaɣ
מַצֹת, maṣot
כֻּתֳנֹת, kutanot
כֻתֳנֹת, xutanot
הַמַצוֹֹת, hamaṣwot
לַקֹדֶשׁ, laqodeš
לְקַדֵשׁ, lqadeš
בְּחָכְמָה, bħaxmah
וְעַד־בְּהֵמָה, wɣad־bhemah
כָּל־דִבְרֵי, kal־divrey
מִן־הַדָם, min־hadam
שֹׁטְרֵי, šoṭrey
מִדְיָן, midyan
וְיִשְׁאֲלוּ, wyiš'al
וַיִשְׁאֲלוּ, wayiš'al
אֶל־הָאָרֶץ, 'el־ha'areṣ
מִשְׁבְּצֹת, mišbṣot
לְיִצְחָק, lyiṣħaq
קָרַן, qaran
הַקֳדָשִׁים, haqadašiym
וַיָבִיאוּ, wayaviy'
אֶת־יָדָם, 'et־yadam
וְזֶה, wzeh
וְאִם־לֹא, w'im־lo'
רְאוּבֵן, r'ven
וַיִירְאוּ, wayiyr'
אֲשֶׁר־לוֹֹ, 'ašer־lwo
יְהוּדָה, yhdah
וְהָאֱמֹרִי, wha'emoriy
יֹאמַר, yo'mar
וְהִקְרַבְתָ, whiqravta
עֲנוֹֹת, ɣanwot
עַנוֹֹת, ɣanwot
וּמְאַת, m'at
לַחָפְשִׁי, laħafšiy
יִגָח, yigaħ
יִגַח, yigaħ
הַיָלֶד, hayaled
הַיֶלֶד, hayeled
נֶגֶד, neged
וַיִרְאוּ, wayir'
בִּקְצֵה, biqṣeh
בַּדֶבֶר, badever
בַּדָבֶר, badaver
בַדָבָר, vadavar
וַאֲבִיהוּא, wa'aviyh'
וּבְפָרָשָׁיו, vfarašayw
יִמָצֵא, yimaṣe'
וַיְכַס, wayxas
וַיִצְעַק, wayiṣɣaq
עֲבָדֶיךָ, ɣavadeyxa
וַיְחַבֵּר, wayħaber
אִם־אֵין, 'im־'eyn
אִם־אָיִן, 'im־'ayin
רְאִיתֶם, r'iytem
בְּכָל־הָאָרֶץ, bxal־ha'areṣ
בְכָל־הָאָרֶץ, vxal־ha'areṣ
יָמוּת, yamt
אֶת־בְּרִיתִי, 'et־briytiy
מִשְׁחַת־קֹדֶשׁ, mišħat־qodeš
בְתוֹֹכָם, vtwoxam
בְּתוֹֹכָם, btwoxam
אֶת־שְׁמוֹֹ, 'et־šmwo
וַיָשִׂימוּ, wayaSiym
הַנֶפֶשׁ, hanefeš
אִוָּעֵד, 'iaɣed
אֲלָפִים, 'alafiym
אֶת־שֶׁמֶן, 'et־šemen
בֶן־חוּר, ven־ħr
וָכֶסֶף, waxesef
וְכֶסֶף, wxesef
אֶל־הַמִדְבָּר, 'el־hamidbar
שְׁבוֹֹ, švwo
שְׁבוּ, šv
וְעִזִים, wɣiziym
וַיַשְׁלֵךְ, wayašlex
בְּלָטֵיהֶם, blaṭeyhem
בְּקִרְבֶּךָ, bqirbexa
בְּקִרְבְּךָ, bqirbxa
בְקִרְבְּךָ, vqirbxa
לְכַהֲנוֹֹ־לִי, lxahanwo־liy
לִקְרַאת, liqra't
רֵיקָם, reyqam
שְׁתֵים, šteym
לֹא־יֹאכַל, lo'־yo'xal
הָאָרֹן, ha'aron
תַקְרִיב, taqriyv
עַמוּד, ɣamd
וְחוּר, wħr
מִמַעַל, mimaɣal
בַּתְכֵלֶת, batxelet
לָאֲלָפִים, la'alafiym
לַאֲלָפִים, la'alafiym
וַתָבֹאנָה, watavo'nah
יֶרֶךְ, yerex
וַיָנַח, wayanaħ
בֶּעָנָן, beɣanan
תוֹֹלַעַת, twolaɣat
עָלוּ, ɣal
בְּלֶכְתְךָ, blextxa
בִּפְקֹד, bifqod
לְמָחָר, lmaħar
לְזִכָּרוֹֹן, lzikarwon
צִדָיו, ṣidayw
תִשָׁמֵרוּ, tišamer
תִשְׁמֹרוּ, tišmor
רָעָה, raɣah
רֹעֶה, roɣeh
אֶת־הַכֻּתֹנֶת, 'et־hakutonet
אֶת־הַכָּתְנֹת, 'et־hakatnot
כְּמִשְׁפַּט, kmišpaṭ
כַּמִשְׁפָּט, kamišpaṭ
טֹפַח, ṭofaħ
וַיָרֶם, wayarem
וַיָרֻם, wayarum
כָּתִית, katiyt
לֶךְ־רֵד, lex־red
אֶת־תְרוּמַת, 'et־trmat
מֵת, met
הַזְכָרִים, hazxariym
וְלֹא־יָלִין, wlo'־yaliyn
מִכְתַב, mixtav
וּבַמְנֹרָה, vamnorah
עַל־לִבּוֹֹ, ɣal־libwo
וּכְרוּב־אֶחָד, xrv־'eħad
כְּמַעֲשֵׂהוּ, kmaɣaSeh
אֶת־הַמָן, 'et־haman
וּבָרָד, varad
הַטוּר, haṭr
הָהֵם, hahem
אָבִיו, 'aviyw
וְאֶת־כָּל־כֵּלֶיהָ, w'et־kal־keleyha
בִּשְׂפַת, biSfat
וְקָנָה, wqanah
בְּכָל־עֵת, bxal־ɣet
וְאַחְלָמָה, w'aħlamah
נָכְרִיָה, naxriyah
מַקְבִּילֹת, maqbiylot
הָשֵׁב, hašev
וְשָׁחֲטוּ, wšaħaṭ
וְשַׁחֲטוּ, wšaħaṭ
הוֹֹצִיאָנוּ, hwoṣiy'an
וּבָרֶקֶת, vareqet
לְאוֹֹת, l'wot
אֶת־אַרְצְךָ, 'et־'arṣxa
אֶת־אַרְצֶךָ, 'et־'arṣexa
לִשְׂבֹּעַ, liSboɣa
לָשֹׂבַע, laSovaɣ
מִיָדָם, miyadam
אֲבֹתֶיךָ, 'avoteyxa
אַפֶּךָ, 'apexa
אַפְּךָ, 'apxa
בָּנֶיךָ, baneyxa
כִּתְמוֹֹל, kitmwol
עַד־אֶחָד, ɣad־'eħad
אֶת־הַכְּנַעֲנִי, 'et־haknaɣaniy
וְעַמֶךָ, wɣamexa
וְעַמְךָ, wɣamxa
אֵשֶׁת, 'ešet
וַיַשְׁכֵּם, wayaškem
רְאוֹֹת, r'wot
אִמוֹֹ, 'imwo
וְעָנָן, wɣanan
אֲשֶׁר־יַעֲשֶׂה, 'ašer־yaɣaSeh
אֶת־גַגוֹֹ, 'et־gagwo
לְאַרְבַּע, l'arbaɣ
אֶת־הֶעָרֹב, 'et־heɣarov
הַקֹלוֹֹת, haqolwot
לִלְבֹּן, lilbon
עִם־מֹשֶׁה, ɣim־mošeh
אֶת־הָאֵפֹד, 'et־ha'efod
עַל־כִּסְאוֹֹ, ɣal־kis'wo
דִבְרֵי, divrey
וְרָאוּ, wra'
וּרְאוּ, r'
גָד, gad
גַד, gad
זֵר־זָהָב, zer־zahav
וְרֹקֵם, wroqem
לַקֶרֶשׁ, laqereš
וְצִפָּה, wṣipah
אָבוֹֹת, 'avwot
אֲבוֹֹת, 'avwot
אֲחֹתוֹֹ, 'aħotwo
וַיִשָׂא, wayiSa'
הָרֹעִים, haroɣiym
וְאֶת־שֵׁשׁ, w'et־šeš
לַמְלָאכָה, lamla'xah
וְאֵשׁ, w'eš
וְאֶת־הַקְרָשִׁים, w'et־haqrašiym
וְשִׁשָׁה, wšišah
מֵאָדָם, me'adam
עֹמְדִים, ɣomdiym
וְנַחְנוּ, wnaħn
אֶת־הַפָּר, 'et־hapar
וּבִגְדֵי, vigdey
וְאֶת־אַדְנֵי, w'et־'adney
אֶל־הַכַּפֹּרֶת, 'el־hakaporet
בְּכַנְפֵיהֶם, bxanfeyhem
פִּנֹתָיו, pinotayw
לֵאלֹהֵיהֶם, le'loheyhem
יְנַקֶה, ynaqeh
סַפֵּר, saper
סֵפֶר, sefer
אֶת־הַשָׁמַיִם, 'et־hašamayim
חַבּוּרָה, ħabrah
וְיַעַבְדוּ, wyaɣavd
וַיַעֲבִדוּ, wayaɣavid
הַחִירֹת, haħiyrot
וְיִזְבְּחוּ, wyizbħ
וַיִזְבְּחוּ, wayizbħ
הַטְהֹרָה, haṭhorah
וְשָׁלֹשׁ, wšaloš
בְּגַפּוֹֹ, bgapwo
בְגַפּוֹֹ, vgapwo
לְמַעְלָה, lmaɣlah
גַם־אַתָה, gam־'atah
זִקְנֵי, ziqney
הַקָרֹב, haqarov
הַקְרֵב, haqrev
וְשֶׁמֶן, wšemen
נְדִיב, ndiyv
אֶל־הַטַבַּעַת, 'el־haṭabaɣat
הַמָקוֹֹם, hamaqwom
לִמְקֻצְעֹת, limquṣɣot
עַל־הָאָדָם, ɣal־ha'adam
בִּי, biy
עַל־הָעֵדֻת, ɣal־haɣedut
מָצָאתִי, maṣa'tiy
וְאֵין, w'eyn
תַעֲשׂוּן, taɣaSn
תַעֲשׂוּן, taɣaSn
וְאַמָתַיִם, w'amatayim
אֶת־הַיְלָדִים, 'et־hayladiym
קֵדְמָה, qedmah
גְבוּל, gvl
וּלְתִפְאָרֶת, ltif'aret
הָעֹבֵר, haɣover
נְשֵׁיכֶם, nšeyxem
וְיָהֲלֹם, wyahalom
אֶל־פֶּתַח, 'el־petaħ
אֲמָתוֹֹ, 'amatwo
אֶת־הַמַסְוֶה, 'et־hamasweh
צֹאן, ṣo'n
מִתְמוֹֹל, mitmwol
שָׁבֶט, šaveṭ
וּבְכָל־מְלָאכָה, vxal־mla'xah
אֶת־הָהָר, 'et־hahar
רֶחֶם, reħem
תַרְשִׁישׁ, taršiyš
יָצָאתָ, yaṣa'ta
וְהַמֵת, whamet
חֲכַם־לֵב, ħaxam־lev
וּבַכֶּסֶף, vakesef
אֶשְׁמַע, 'ešmaɣ
אֲבַעְבֻּעֹת, 'avaɣbuɣot
עַשְׁתֵי־עֶשְׂרֵה, ɣaštey־ɣeSreh
כִּי־יִתֵן, kiy־yiten
אָרְכָּה, 'arkah
לְמַלֹאת, lmalo't
דֹר, dor
וְאֶת־קִירֹתָיו, w'et־qiyrotayw
לְכָבוֹֹד, lxavwod
גְדֹלִים, gdoliym
וַתְחַיֶיןָ, watħayeyna
לֹא־יָדַע, lo'־yadaɣ
הַבּוֹֹר, habwor
יְרֵכָה, yrexah
מַלְאָכִי, mal'axiy
בְּיֶדְכֶם, byedxem
עַם־זוּ, ɣam־z
לֵב־פַּרְעֹה, lev־parɣoh
צְעָקָה, ṣɣaqah
לְקַדְשׁוֹֹ, lqadšwo
מֵעָלָי, meɣalay
מֵעָלַי, meɣalay
אֶת־הָאִישׁ, 'et־ha'iyš
כָּל־הַלַיְלָה, kal־halaylah
כָּל־הַלָיְלָה, kal־halaylah
טָווּ, ṭaw
וַיִכְתֹב, wayixtov
בְּךָ, bxa
בָּךְ, bax
וְאֶת־הָאַרְגָמָן, w'et־ha'argaman
וְאֶת־הַשֵׁשׁ, w'et־hašeš
הַשְׁכֵּם, haškem
הַלֵוִי, halewiy
אֲבִיהֶן, 'aviyhen
וּבַעֲבָדֶיךָ, vaɣavadeyxa
לֹא־מֵת, lo'־met
קֹרַח, qoraħ
כָל־עֲבָדֶיךָ, xal־ɣavadeyxa
וְעַמֻדָיו, wɣamudayw
וְעַל־בֹּהֶן, wɣal־bohen
מִסְגֶרֶת, misgeret
זֶרֶת, zeret
לִנְגֹף, lingof
כָּרִאשֹׁנִים, kari'šoniym
כָּל־אֹכֵל, kal־'oxel
יוֹֹסֵף, ywosef
וְנָתַן, wnatan
תַחַת־שְׁנֵי, taħat־šney
מִן־הַשָׁמָיִם, min־hašamayim
מִן־הַשָׁמַיִם, min־hašamayim
הַמָיְמָה, hamaymah
הַמַיְמָה, hamaymah
עַד־בֹּאוֹֹ, ɣad־bo'wo
לֹא־תְבַשֵׁל, lo'־tvašel
תְשִׁיבֶנוּ, tšiyven
אֵיל, 'eyl
מֵאָז, me'az
אַמֹת, 'amot
אֱמֶת, 'emet
הַקִיצֹנָה, haqiyṣonah
וְעֹלָה, wɣolah
וְעָלָה, wɣalah
בְּתוֹֹכוֹֹ, btwoxwo
פֶּן־תִכְרֹת, pen־tixrot
נִרְאָה, nir'ah
אֶת־כַּפַּי, 'et־kapay
אֶת־כַּפִּי, 'et־kapiy
וַתִקְרָא, watiqra'
לִקְרָאתוֹֹ, liqra'two
שְׁמִי, šmiy
לְפִי, lfiy
אֶת־הַצְפַרְדְעִים, 'et־haṣfardɣiym
